file,kernel,rep,metric,value,unit
vt_profiles-r02b06/vt.fp16.ncu-rep,cub::Reduce#1,2,Coal st [%],6.25,%
vt_profiles-r02b06/vt.fp16.ncu-rep,cub::Reduce#1,2,Sec/req ld,2.11,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,cub::Reduce#1,2,Sec/req st,1,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Exec insns,"82,022,400",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Comp thru [%],88.12,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Mem thru,1.91,Tbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,DRAM thru [%],47.39,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Duration,151.07,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L2 hit [%],35.40,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,L1 hit [%],6.47,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Mem Busy [%],39.60,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,SM Busy [%],77.22,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Regs/thr,30,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Occ [%],82.81,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Grid Size,"113,920",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Waves/SM,107.88,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Warps launched,"911,360",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Warp Cyc/Inst,16.92,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Elig Warps/Sched,3.51,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,No Eligible [%],22.87,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Coal ld [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Coal st [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Sec/req ld,2.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_111_2_3,2,Sec/req st,2.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Exec insns,"101,160,960",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Comp thru [%],74.12,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Mem thru,1.05,Tbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,DRAM thru [%],26.05,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Duration,192.90,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L2 hit [%],77.38,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,L1 hit [%],33.18,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Mem Busy [%],53.76,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,SM Busy [%],75.24,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Regs/thr,30,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Occ [%],86.46,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Grid Size,"113,920",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Waves/SM,107.88,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Warps launched,"911,360",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Warp Cyc/Inst,18.24,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Elig Warps/Sched,4.64,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,No Eligible [%],24.77,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Coal ld [%],68.38,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Coal st [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Sec/req ld,3.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_111_2_11,2,Sec/req st,2.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Exec insns,"34,560,000",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Comp thru [%],85.88,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Mem thru,307.98,Gbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,DRAM thru [%],7.66,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Duration,79.90,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L2 hit [%],26.42,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,L1 hit [%],49.97,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Mem Busy [%],25.94,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,SM Busy [%],55.07,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Occ [%],79.27,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Grid Size,"96,000",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Waves/SM,90.91,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Warps launched,"768,000",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Warp Cyc/Inst,22.67,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Elig Warps/Sched,1.10,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,No Eligible [%],44.98,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Coal ld [%],51.56,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Coal st [%],0,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Sec/req ld,1,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_1_map_0_0_111_2_28,2,Sec/req st,0,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Exec insns,202,inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Comp thru [%],0.02,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Mem thru,1.33,Gbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,DRAM thru [%],0.03,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Duration,2.69,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L2 hit [%],33.97,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,L1 hit [%],60,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Mem Busy [%],0.32,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,SM Busy [%],2.63,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Regs/thr,16,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Occ [%],9.19,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Grid Size,1,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Waves/SM,0.00,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Warps launched,8,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Act Thr/Warp,28.05,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Warp Cyc/Inst,56.79,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Elig Warps/Sched,0.03,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,No Eligible [%],96.95,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Coal ld [%],46.88,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Coal st [%],46.88,%
